market,n_agents,pnl
ethereum,100,-0.0716558741905633
ethereum,100,-54.37288135593235
ethereum,100,-5.5449152542372815
ethereum,100,104.45646702473823
ethereum,100,-12.75
ethereum,100,0.5053260869565221
ethereum,100,32.48546012259931
ethereum,100,0.20689655172412813
ethereum,100,-11.343278784336633
ethereum,100,3.090217391304364
ethereum,100,-0.2717391304347885
ethereum,100,-3.9823728813559356
ethereum,100,-0.03804347826086918
ethereum,100,-1.016949152542372
ethereum,100,-87.84745762711873
ethereum,100,2.2576086956521806
ethereum,100,-0.03666666666666707
ethereum,100,1.0836956521739225
ethereum,100,0.0
ethereum,100,-594.7012405649912
ethereum,100,0.32000000000000384
ethereum,100,-55.0
ethereum,100,-107.91990735779837
ethereum,100,0.0036509751773063925
ethereum,100,-86.67045221831631
ethereum,100,1.478260869565247
ethereum,100,-1.139672706019871
ethereum,100,1.8804347826086882
ethereum,100,0.389491525423729
ethereum,100,0.2505423728813554
ethereum,100,21.203913043478337
ethereum,100,-2.1120654938632377
ethereum,100,0.06795097132285122
ethereum,100,-103.29787234042396
ethereum,100,0.0
ethereum,100,0.25150323774283123
ethereum,100,-0.2963498304039458
ethereum,100,-1.3391666666666637
ethereum,100,1.716304347826096
ethereum,100,5.487876503237715
ethereum,100,3.3999999999999915
ethereum,100,-15.282485875706186
ethereum,100,9.0
ethereum,100,-286.9223650886415
ethereum,100,0.19117021276595736
ethereum,100,-1.551724137931032
ethereum,100,-0.12878815911193087
ethereum,100,0.0
ethereum,100,-0.3260869565217348
ethereum,100,-0.9481966475485706
ethereum,100,-0.03455586391201848
ethereum,100,30.97457627118615
ethereum,100,0.0
ethereum,100,-1.5383109292811223
ethereum,100,9.443478260869597
ethereum,100,-0.6539219028268093
ethereum,100,-0.08444444444444699
ethereum,100,-4.261581920903954
ethereum,100,-0.8289830508474569
ethereum,100,0.03269195189639085
ethereum,100,-11.498828301614367
ethereum,100,-13.129748684979518
ethereum,100,13.97445771794952
ethereum,100,-0.7649495066296623
ethereum,100,-2.7533898305084747
ethereum,100,-450.348269627897
ethereum,100,-14.822033898305108
ethereum,100,11.513043478260897
ethereum,100,3.8298913043478393
